,sketchID,orig_gameID,stimuli,condition,strokeIndex,strokeLabel,strokeType,strokeRoiNum
153,gears_1.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,gears_1,depictive,8,gear,causal,3.0
154,gears_1.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,gears_1,depictive,9,gear,functional,1.0
155,gears_1.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,gears_1,depictive,10,gear,functional,2.0
156,gears_1.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,gears_1,depictive,11,gear,functional,2.0
157,gears_1.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,gears_1,depictive,12,gear,functional,1.0
158,gears_1.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,gears_1,depictive,13,background,background,5.0
159,gears_1.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,gears_1,depictive,14,background,background,5.0
160,gears_1.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,gears_1,depictive,15,background,background,5.0
161,gears_1.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,gears_1,depictive,16,background,background,5.0
162,gears_1.1568-93d31830-7fa2-4f39-8dac-4da643666140,1568-93d31830-7fa2-4f39-8dac-4da643666140,gears_1,depictive,17,background,background,5.0
163,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,0,background,background,5.0
164,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,1,gear,causal,3.0
165,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,2,gear,causal,4.0
166,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,3,background,background,5.0
167,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,4,gear,causal,3.0
168,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,5,gear,causal,4.0
169,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,7,gear,causal,3.0
170,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,8,gear,causal,4.0
171,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,9,gear,causal,4.0
172,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,10,gear,causal,4.0
173,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,11,gear,causal,4.0
174,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,12,gear,causal,3.0
175,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,13,gear,causal,3.0
176,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,14,gear,causal,4.0
177,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,15,gear,functional,1.0
178,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,16,gear,functional,2.0
179,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,17,gear,functional,2.0
180,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,18,gear,functional,2.0
181,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,19,gear,functional,1.0
182,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,20,gear,functional,1.0
183,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,21,gear,functional,1.0
184,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,22,gear,functional,2.0
185,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,23,gear,functional,1.0
186,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,24,gear,functional,1.0
187,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,25,gear,functional,2.0
188,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,26,gear,functional,2.0
189,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,27,gear,functional,2.0
190,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,28,gear,functional,2.0
191,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,32,gear,functional,2.0
192,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,33,gear,causal,3.0
193,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,34,gear,causal,4.0
194,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,36,gear,functional,2.0
195,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,37,gear,functional,2.0
196,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,38,gear,functional,2.0
197,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,39,gear,functional,1.0
198,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,40,gear,functional,1.0
199,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,41,gear,functional,1.0
200,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,42,gear,functional,1.0
201,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,43,gear,causal,4.0
202,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,44,gear,causal,4.0
203,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,45,gear,causal,4.0
204,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,46,gear,causal,4.0
205,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,47,gear,causal,4.0
206,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,48,gear,causal,3.0
207,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,49,gear,causal,3.0
208,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,50,gear,causal,3.0
209,gears_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_1,explanatory,51,gear,causal,3.0
210,gears_1.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,gears_1,explanatory,1,gear,functional,1.0
211,gears_1.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,gears_1,explanatory,2,gear,functional,2.0
212,gears_1.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,gears_1,explanatory,3,symbols,symbol,nan
213,gears_1.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,gears_1,explanatory,4,symbols,symbol,nan
214,gears_1.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,gears_1,explanatory,5,background,background,5.0
215,gears_1.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,gears_1,explanatory,6,gear,causal,4.0
216,gears_1.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,gears_1,explanatory,7,gear,causal,3.0
217,gears_1.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,gears_1,explanatory,8,symbols,symbol,nan
218,gears_1.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,gears_1,explanatory,9,symbols,symbol,nan
219,gears_1.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,gears_1,depictive,0,gear,functional,1.0
220,gears_1.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,gears_1,depictive,1,gear,functional,2.0
221,gears_1.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,gears_1,depictive,2,gear,causal,3.0
222,gears_1.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,gears_1,depictive,3,gear,causal,4.0
223,gears_1.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,gears_1,depictive,4,background,background,5.0
224,gears_1.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,gears_1,depictive,5,background,background,5.0
225,gears_1.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,gears_1,depictive,6,background,background,5.0
226,gears_1.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,gears_1,depictive,7,background,background,5.0
227,gears_1.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,2659-dd1b5c39-13c7-4a69-836f-03279f53939d,gears_1,explanatory,0,gear,causal,4.0
228,gears_1.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,2659-dd1b5c39-13c7-4a69-836f-03279f53939d,gears_1,explanatory,1,gear,causal,3.0
229,gears_1.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,2659-dd1b5c39-13c7-4a69-836f-03279f53939d,gears_1,explanatory,3,gear,causal,4.0
230,gears_1.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,2659-dd1b5c39-13c7-4a69-836f-03279f53939d,gears_1,explanatory,15,gear,causal,3.0
231,gears_1.2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,gears_1,explanatory,0,gear,functional,1.0
232,gears_1.2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,gears_1,explanatory,1,gear,functional,2.0
233,gears_1.2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,gears_1,explanatory,3,background,background,5.0
234,gears_1.2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,gears_1,explanatory,23,symbols,symbol,nan
235,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,0,gear,functional,2.0
236,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,1,gear,functional,1.0
237,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,2,gear,causal,4.0
238,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,3,gear,causal,3.0
239,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,4,background,background,5.0
240,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,5,background,background,5.0
241,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,6,background,background,5.0
242,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,7,symbols,symbol,nan
243,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,8,symbols,symbol,nan
244,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,9,gear,functional,2.0
245,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,10,gear,functional,2.0
246,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,11,gear,functional,2.0
247,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,12,gear,functional,2.0
248,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,13,gear,functional,2.0
249,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,14,gear,functional,2.0
250,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,15,symbols,symbol,nan
251,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,16,symbols,symbol,nan
252,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,17,gear,causal,3.0
253,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,18,gear,causal,3.0
254,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,19,gear,causal,3.0
255,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,20,gear,causal,3.0
256,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,21,gear,functional,1.0
257,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,22,gear,functional,1.0
258,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,23,gear,functional,1.0
259,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,24,gear,functional,1.0
260,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,25,gear,functional,1.0
261,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,26,gear,causal,4.0
262,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,27,gear,causal,4.0
263,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,28,gear,causal,4.0
264,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,29,gear,causal,4.0
265,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,30,gear,causal,4.0
266,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,31,symbols,symbol,nan
267,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,32,symbols,symbol,nan
268,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,33,symbols,symbol,nan
269,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,34,symbols,symbol,nan
270,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,35,symbols,symbol,nan
271,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,36,symbols,symbol,nan
272,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,37,symbols,symbol,nan
273,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,38,gear,functional,1.0
274,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,39,symbols,symbol,nan
275,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,40,symbols,symbol,nan
276,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,41,symbols,symbol,nan
277,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,42,symbols,symbol,nan
278,gears_1.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_1,explanatory,43,symbols,symbol,nan
279,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,0,background,background,5.0
280,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,1,background,background,5.0
281,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,2,background,background,5.0
282,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,3,gear,causal,3.0
283,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,4,gear,causal,4.0
284,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,5,gear,causal,4.0
285,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,6,gear,causal,3.0
286,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,7,symbols,symbol,nan
287,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,8,symbols,symbol,nan
288,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,9,symbols,symbol,nan
289,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,10,symbols,symbol,nan
290,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,11,symbols,symbol,nan
291,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,12,symbols,symbol,nan
292,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,13,background,background,5.0
293,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,14,gear,functional,2.0
294,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,16,background,background,5.0
295,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,17,gear,functional,1.0
296,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,18,gear,functional,2.0
297,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,19,gear,functional,1.0
298,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,20,symbols,symbol,nan
299,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,21,symbols,symbol,nan
300,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,22,symbols,symbol,nan
301,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,23,symbols,symbol,nan
302,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,24,symbols,symbol,nan
303,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,25,symbols,symbol,nan
304,gears_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_1,explanatory,26,symbols,symbol,nan
305,gears_1.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,gears_1,depictive,0,gear,functional,1.0
306,gears_1.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,gears_1,depictive,1,gear,functional,2.0
307,gears_1.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,gears_1,depictive,2,gear,functional,2.0
308,gears_1.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,gears_1,depictive,3,gear,functional,1.0
309,gears_1.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,gears_1,depictive,4,gear,causal,4.0
310,gears_1.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,gears_1,depictive,5,gear,causal,4.0
311,gears_1.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,gears_1,depictive,6,background,background,5.0
312,gears_1.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,gears_1,depictive,7,background,background,5.0
