,sketchID,orig_gameID,stimuli,strokeRoiNum,condition,strokeLabel,voted,groundtruth,loc_err,size_err,norm_loc_err,norm_size_err,omission
1098,levers_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,levers_2,4.0,depictive,weight,True,weight,58.8430114796991,24.698178070456937,12.911189730860276,19.286386432012918,0
1144,levers_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,levers_2,5.0,depictive,beam,True,beam,41.400483088968905,34.058772731852805,18.985742957569183,46.177110410574144,0
1190,levers_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,levers_2,6.0,depictive,weight,True,weight,32.01562118716424,32.55764119219941,50.759470252025615,41.398315111008266,0
1236,levers_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,levers_2,7.0,depictive,background,True,background,53.2024435529046,52.32590180780452,10.476841359954662,73.2423194384796,0
961,levers_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,levers_2,1.0,explanatory,,False,weight,,,,,1
1007,levers_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,levers_2,2.0,explanatory,beam,True,beam,233.80012831476375,130.08458786497346,206.43703354840738,150.8099320660409,0
1053,levers_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,levers_2,3.0,explanatory,,False,weight,,,,,1
1099,levers_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,levers_2,4.0,explanatory,weight,True,weight,40.1403786728526,33.421549934136806,83.81008047661716,27.269842592366246,0
1145,levers_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,levers_2,5.0,explanatory,,False,beam,,,,,1
1191,levers_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,levers_2,6.0,explanatory,,False,weight,,,,,1
