,sketchID,orig_gameID,stimuli,roiNum,condition,label,type,label_gt,type_gt,loc_err,size_err,norm_loc_err,norm_size_err,omission
72,gears_1.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,gears_1,2.0,depictive,gear,functional,gear,functional,0.15991963040306986,0.25213227592398624,0.13915503935520226,0.6329856649939809,0
122,gears_1.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,gears_1,3.0,depictive,gear,causal,gear,causal,0.08928198506375498,0.27958833619210977,0.1177139827670581,0.5730347520294585,0
172,gears_1.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,gears_1,4.0,depictive,gear,causal,gear,causal,0.05445211990543897,0.3899771662059849,0.08592615659077174,0.3319983077694395,0
222,gears_1.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,gears_1,5.0,depictive,background,background,background,background,0.1183755005481969,0.42056603773584905,0.13658997549538548,0.2652068323406459,0
23,gears_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gears_1,1.0,depictive,gear,functional,gear,functional,0.16315551445417467,0.12190899168203545,0.14017415495220978,1.4497130199168795,0
73,gears_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gears_1,2.0,depictive,gear,functional,gear,functional,0.19431544805554724,0.44381265898548555,0.15972686402291503,0.21444732228543958,0
123,gears_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gears_1,3.0,depictive,gear,causal,gear,causal,0.052638816531695366,0.2819570366740178,0.06443034633531108,0.5678626423005635,0
173,gears_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gears_1,4.0,depictive,gear,causal,gear,causal,0.10141174827568486,0.6322557384929696,0.08969276709162766,0.19702229673473506,0
223,gears_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gears_1,5.0,depictive,background,background,background,background,0.21142584104816672,0.7881401617250674,0.18695522237018028,0.5373993719031737,0
24,gears_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,gears_1,1.0,depictive,gear,functional,gear,functional,0.05435264251986441,0.875230531822801,0.08913145558331324,0.7275631152366997,0
74,gears_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,gears_1,2.0,depictive,gear,functional,gear,functional,0.1393514823526529,0.8787969474786772,0.1202738025163663,0.7353504624559575,0
124,gears_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,gears_1,3.0,depictive,gear,causal,gear,causal,0.19794955643672368,0.9139916687086499,0.23063197020187154,0.8121989122577076,0
174,gears_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,gears_1,4.0,depictive,gear,causal,gear,causal,0.23697276053907182,0.9069823338541041,0.24322518613743996,0.796893875056433,0
224,gears_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,gears_1,5.0,depictive,background,background,background,background,0.07165786410511242,0.7947574123989218,0.10694457909413813,0.5518482846509816,0
25,gears_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_1,1.0,explanatory,gear,functional,gear,functional,0.041222655042446446,0.7855395385599759,0.07502060883705902,0.5317208538819653,0
75,gears_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_1,2.0,explanatory,gear,functional,gear,functional,0.10114772021625479,0.8061125243154272,0.08001115252549228,0.5766424218855641,0
125,gears_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_1,3.0,explanatory,gear,causal,gear,causal,0.16092176102597408,0.8436657681940701,0.19233498780431035,0.6586407578929271,0
175,gears_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_1,4.0,explanatory,gear,causal,gear,causal,0.2142868663759101,0.8442494892440813,0.2182186130499691,0.6599153256758878,0
225,gears_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_1,5.0,explanatory,background,background,background,background,0.08343174887791326,0.7847035040431267,0.11899642121002416,0.5298953540809922,0
26,gears_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_1,1.0,depictive,gear,functional,gear,functional,0.06309658981683182,0.3123565057021341,0.07573602380919361,0.501484731410406,0
76,gears_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_1,2.0,depictive,gear,functional,gear,functional,0.01549288682258697,0.48754301960197516,0.024110195675104414,0.11896111568390079,0
126,gears_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_1,3.0,depictive,gear,causal,gear,causal,0.08556040376485868,0.41680960548885077,0.12135560014849096,0.27340908497622823,0
176,gears_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_1,4.0,depictive,gear,causal,gear,causal,0.06275257120865249,0.22773705083523615,0.08625249206221994,0.6862531768570562,0
226,gears_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_1,5.0,depictive,background,background,background,background,0.04882357688095911,0.27795148247978435,0.08584961698784056,0.5766088582007363,0
27,gears_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_1,1.0,explanatory,gear,functional,gear,functional,0.10547701697704287,0.4783394181188603,0.06862813205149673,0.13905738244927365,0
77,gears_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_1,2.0,explanatory,gear,functional,gear,functional,0.16204936261901168,0.5476956456681131,0.13074929226972976,0.012383469615735209,0
127,gears_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_1,3.0,explanatory,gear,causal,gear,causal,0.11266566323953045,0.3735195621988075,0.08938142111441795,0.36793384898706855,0
177,gears_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_1,4.0,explanatory,gear,causal,gear,causal,0.16456015253942774,0.12101910828025478,0.1423410601311196,0.9192741574124663,0
227,gears_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_1,5.0,explanatory,,,background,background,,,,,1
28,gears_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gears_1,1.0,depictive,gear,functional,gear,functional,0.08293807687873461,0.39181000414016337,0.06199092727534293,0.32799626572855806,0
78,gears_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gears_1,2.0,depictive,gear,functional,gear,functional,0.11934237194712137,0.5050875355379321,0.08480602852421938,0.08065227830484023,0
128,gears_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gears_1,3.0,depictive,gear,causal,gear,causal,0.02810914034974297,0.24822347463856897,0.043433551691401444,0.6415206187844823,0
178,gears_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gears_1,4.0,depictive,gear,causal,gear,causal,0.1226677187579681,0.3750751111645235,0.10823860782639189,0.36453727352267223,0
228,gears_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gears_1,5.0,depictive,background,background,background,background,0.024004129595989954,0.16743935309973046,0.04150920737011,0.8179145293453913,0
29,gears_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gears_1,1.0,explanatory,gear,functional,gear,functional,0.16248097185531019,0.41217208024389324,0.13797642954175926,0.283535223599766,0
79,gears_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gears_1,2.0,explanatory,gear,functional,gear,functional,0.25277203046162117,0.437303606164896,0.2218758103251441,0.22865998263502682,0
129,gears_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gears_1,3.0,explanatory,gear,causal,gear,causal,0.2388194128720475,0.04680225434942416,0.21462528905813213,1.2857158029489273,0
179,gears_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gears_1,4.0,explanatory,gear,causal,gear,causal,0.29171417148723333,0.32828586307735447,0.2603949891182336,0.4667026283607803,0
229,gears_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gears_1,5.0,explanatory,background,background,background,background,0.15959283240179173,0.8517520215633423,0.12747103907029,0.6762972704157066,0
30,gears_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_1,1.0,explanatory,gear,functional,gear,functional,0.08571652923502096,0.6512853325303926,0.06389155561977808,0.23857383489231465,0
80,gears_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_1,2.0,explanatory,gear,functional,gear,functional,0.14527043474331905,0.384108933113871,0.10962130333408261,0.34481172411268995,0
130,gears_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_1,3.0,explanatory,gear,causal,gear,causal,0.1911191028802819,0.25018377848566525,0.21952582968978784,0.6372402521122934,0
180,gears_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_1,4.0,explanatory,gear,causal,gear,causal,0.2547291209797745,0.4189800905339903,0.2691370003774033,0.2686697830239001,0
230,gears_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_1,5.0,explanatory,,,background,background,,,,,1
31,gears_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,gears_1,1.0,depictive,gear,functional,gear,functional,0.13164541370408625,0.586397681508525,0.09507970817025488,0.0968902182009329,0
81,gears_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,gears_1,2.0,depictive,gear,functional,gear,functional,0.25932661428060627,0.6524016160407002,0.22361455719901757,0.2410112645496164,0
131,gears_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,gears_1,3.0,depictive,gear,causal,gear,causal,0.2447651384585539,0.4508290451686678,0.2433927766277536,0.19912688835261508,0
181,gears_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,gears_1,4.0,depictive,gear,causal,gear,causal,0.22384015733158355,0.3230380963826463,0.19436512207814466,0.4781612426448489,0
231,gears_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,gears_1,5.0,depictive,background,background,background,background,0.09631114474265216,0.5876684636118599,0.0598056503858157,0.09966499894259503,0
32,gears_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,gears_1,1.0,depictive,gear,functional,gear,functional,0.047608738299939196,0.6254657683766796,0.08051709773034411,0.1821962472761384,0
82,gears_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,gears_1,2.0,depictive,gear,functional,gear,functional,0.03271489493851196,0.4972317821337723,0.004427669351005523,0.09780548907158355,0
132,gears_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,gears_1,3.0,depictive,gear,causal,gear,causal,0.05116679639501168,0.7206567017887773,0.08719266228781297,0.3900477492130672,0
182,gears_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,gears_1,4.0,depictive,gear,causal,gear,causal,0.08941381399392064,0.6272082682369907,0.07938279584120747,0.18600103414089805,0
232,gears_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,gears_1,5.0,depictive,background,background,background,background,0.13485628307009612,0.26318059299191376,0.11690283759629398,0.6088614210756805,0
33,gears_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,gears_1,1.0,depictive,gear,functional,gear,functional,0.10318243742251627,0.2954194738228763,0.06894358378429358,0.5384671139574604,0
83,gears_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,gears_1,2.0,depictive,gear,functional,gear,functional,0.1300812349771083,0.3871390094269041,0.09304460637472552,0.3381954856740891,0
133,gears_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,gears_1,3.0,depictive,gear,causal,gear,causal,0.14054570174871486,0.20644449889732908,0.11107835436938368,0.7327459334855104,0
183,gears_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,gears_1,4.0,depictive,gear,causal,gear,causal,0.17971018905482153,0.1337579617834395,0.14549463115467232,0.8914585899137353,0
233,gears_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,gears_1,5.0,depictive,background,background,background,background,0.08729524872089901,0.3871024258760108,0.06990825334248703,0.3382753666640825,0
34,gears_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gears_1,1.0,explanatory,gear,functional,gear,functional,0.09540785496369784,0.43385148104934323,0.10228272510206608,0.2361977739395362,0
84,gears_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gears_1,2.0,explanatory,gear,functional,gear,functional,0.07116303577042045,0.26739488253778243,0.052383911421092104,0.5996594269328792,0
134,gears_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gears_1,3.0,explanatory,,,gear,causal,,,,,1
184,gears_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gears_1,4.0,explanatory,gear,causal,gear,causal,0.14073583645761242,0.15010215118375195,0.10405627688060783,1.5112734053099954,0
234,gears_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gears_1,5.0,explanatory,background,background,background,background,0.1604800075787509,0.3601280323450135,0.12531303536808827,0.3971745496879879,0
35,gears_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gears_1,1.0,explanatory,gear,functional,gear,functional,0.10204075655625958,0.8861831457713877,0.0723788351216864,0.751478389283795,0
85,gears_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gears_1,2.0,explanatory,gear,functional,gear,functional,0.23513868285158404,0.8784976806823283,0.2010748595251692,0.7346970068077006,0
135,gears_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gears_1,3.0,explanatory,gear,causal,gear,causal,0.05201829799246319,0.8787061994609164,0.07916275662742706,0.7351523121583055,0
185,gears_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gears_1,4.0,explanatory,gear,causal,gear,causal,0.18608066080650484,0.8722108720906943,0.17289953787458978,0.7209696216322228,0
235,gears_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gears_1,5.0,explanatory,,,background,background,,,,,1
36,gears_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gears_1,1.0,depictive,gear,functional,gear,functional,0.1599375451120665,0.011855922315480447,0.1686796782050718,1.2094097164333528,0
86,gears_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gears_1,2.0,depictive,gear,functional,gear,functional,0.17251595048192506,0.2089256322011073,0.1615841228861276,0.72732832421107,0
136,gears_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gears_1,3.0,depictive,gear,causal,gear,causal,0.08872759982618889,0.15261782242914318,0.07453885508886145,1.516766428941463,0
186,gears_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gears_1,4.0,depictive,gear,causal,gear,causal,0.18157642878593436,0.33353362977206263,0.14945543488421645,0.4552440140767118,0
236,gears_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gears_1,5.0,depictive,,,background,background,,,,,1
37,gears_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gears_1,1.0,depictive,gear,functional,gear,functional,0.059030219386298925,0.5503029846813956,0.022326439843442264,0.018076651839544017,0
87,gears_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gears_1,2.0,depictive,gear,functional,gear,functional,0.05898706074818684,0.1524390243902439,0.042496320764346014,0.8506680778195588,0
137,gears_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gears_1,3.0,depictive,gear,causal,gear,causal,0.08483552418716728,0.11149228130360206,0.09389266678594418,0.9400761941696655,0
187,gears_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gears_1,4.0,depictive,gear,causal,gear,causal,0.16656943801440888,0.22637503505187678,0.16635694421267605,0.6892271683506314,0
237,gears_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gears_1,5.0,depictive,background,background,background,background,0.08176680014697377,0.9460242587601078,0.11801286616613947,0.8821427789104459,0
38,gears_1.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,gears_1,1.0,explanatory,,,gear,functional,,,,,1
88,gears_1.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,gears_1,2.0,explanatory,,,gear,functional,,,,,1
138,gears_1.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,gears_1,3.0,explanatory,gear,causal,gear,causal,0.18849430330555933,0.44339622641509435,0.22179853141038616,2.1516874853161645,0
188,gears_1.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,gears_1,4.0,explanatory,gear,causal,gear,causal,0.22580128913924954,0.9963946641028723,0.24454359466013015,0.9921276695758308,0
238,gears_1.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,gears_1,5.0,explanatory,,,background,background,,,,,1
39,gears_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gears_1,1.0,explanatory,gear,functional,gear,functional,0.014647942404174202,0.36881327863299335,0.02828610167442428,0.37821012292022504,0
89,gears_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gears_1,2.0,explanatory,gear,functional,gear,functional,0.17311279128532367,0.26683375729462816,0.1490263813678132,0.6008846562733607,0
139,gears_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gears_1,3.0,explanatory,gear,causal,gear,causal,0.11251863912328194,0.5693457485910316,0.13354232660667292,0.0596569467034785,0
189,gears_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gears_1,4.0,explanatory,gear,causal,gear,causal,0.15165809662289037,0.3330128590313664,0.1357632434504762,0.4563811284713137,0
239,gears_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gears_1,5.0,explanatory,background,background,background,background,0.2588830822249949,0.6325067385444744,0.2237458425742364,0.19757036088140825,0
40,gears_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gears_1,1.0,explanatory,gear,functional,gear,functional,0.047988362143729306,0.6985961082464527,0.08240780494799056,0.3418779568070863,0
90,gears_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gears_1,2.0,explanatory,gear,functional,gear,functional,0.09087232949537645,0.6019751608559031,0.07850623037902114,0.13090398781832976,0
140,gears_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gears_1,3.0,explanatory,gear,causal,gear,causal,0.05816643518597458,0.5594217103651066,0.07555691712588944,0.037987590425521606,0
190,gears_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gears_1,4.0,explanatory,gear,causal,gear,causal,0.15013915683022613,0.5436445939991187,0.13417209567545582,0.003537908976263729,0
240,gears_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gears_1,5.0,explanatory,,,background,background,,,,,1
