,sketchID,orig_gameID,stimuli,roiNum,condition,label,type,label_gt,type_gt,loc_err,size_err,norm_loc_err,norm_size_err,omission
1350,pulleys_1.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,pulleys_1,3.0,depictive,,,wheel,functional,,,,,1
1398,pulleys_1.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,pulleys_1,4.0,depictive,wheel,causal,wheel,causal,3.0413812651491097,29.410882339705484,39.07128025617634,35.0460964378283,0
1446,pulleys_1.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,pulleys_1,5.0,depictive,string,causal,string,causal,17.804493814764857,216.48094604375694,56.258387686604614,208.6488678170054,0
1494,pulleys_1.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,pulleys_1,6.0,depictive,,,string,functional,,,,,1
1542,pulleys_1.0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,0366-5aa209bd-fda5-4afd-b896-9371d73ab1df,pulleys_1,7.0,depictive,background,background,background,background,64.5,164.97575579460153,23.05604193891341,155.53082113636577,0
1255,pulleys_1.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,pulleys_1,1.0,depictive,wheel,causal,wheel,causal,52.52142420003479,13.92838827718412,69.7915706081576,8.254262250023322,0
1303,pulleys_1.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,pulleys_1,2.0,depictive,wheel,functional,wheel,functional,74.33034373659252,28.844410203711913,92.41015918989554,24.06826147276227,0
1351,pulleys_1.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,pulleys_1,3.0,depictive,wheel,functional,wheel,functional,77.01460900374681,21.93171219946131,101.39725662232728,17.813013108920853,0
1399,pulleys_1.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,pulleys_1,4.0,depictive,wheel,causal,wheel,causal,55.509008277936296,35.22782990761707,77.26237816107864,43.710598089454905,0
1447,pulleys_1.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,pulleys_1,5.0,depictive,string,causal,string,causal,115.18029345335077,154.38264151127873,90.4782312634467,180.21407161017783,0
1495,pulleys_1.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,pulleys_1,6.0,depictive,string,functional,string,functional,33.55964838909967,237.0759372015642,49.345980285629764,221.51577548732777,0
1543,pulleys_1.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538,pulleys_1,7.0,depictive,background,background,background,background,45.09988913511872,24.166091947189145,66.75922560612491,23.50781143714364,0
1256,pulleys_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,pulleys_1,1.0,explanatory,wheel,causal,wheel,causal,56.79788728465171,8.48528137423857,22.505129181459676,4.915541482924929,0
1304,pulleys_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,pulleys_1,2.0,explanatory,,,wheel,functional,,,,,1
1352,pulleys_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,pulleys_1,3.0,explanatory,,,wheel,functional,,,,,1
1400,pulleys_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,pulleys_1,4.0,explanatory,wheel,causal,wheel,causal,74.78803380220663,6.4031242374328485,34.81502087007652,3.3969434222496324,0
1448,pulleys_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,pulleys_1,5.0,explanatory,string,causal,string,causal,40.61095911204265,133.9589489358587,7.554439036196317,154.16561820135522,0
1496,pulleys_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,pulleys_1,6.0,explanatory,,,string,functional,,,,,1
1544,pulleys_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59,pulleys_1,7.0,explanatory,background,background,background,background,67.08203932499369,199.37903600930565,25.286864968497326,178.8837674832388,0
1257,pulleys_1.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,pulleys_1,1.0,explanatory,wheel,causal,wheel,causal,24.62214450449026,18.027756377319946,51.25687959516882,25.45818604513208,0
1305,pulleys_1.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,pulleys_1,2.0,explanatory,wheel,functional,wheel,functional,50.884673527497455,57.8013840664737,15.919525756242862,69.11680268180822,0
1353,pulleys_1.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,0641-f65a5813-73f1-4a74-8400-1df917c1e4d7,pulleys_1,3.0,explanatory,wheel,functional,wheel,functional,29.605742686174924,5.830951894845301,14.181077508068805,13.015552152583945,0
